,PLAYER_ID,PLAYER_NAME,PLAYER_AGE_r,PLAYER_AGE_s,GP_r,GP_s,GS_r,GS_s,MIN_r,MIN_s,FGM_r,FGM_s,FGA_r,FGA_s,FG_PCT_r,FG_PCT_s,FG3M_r,FG3M_s,FG3A_r,FG3A_s,FG3_PCT_r,FG3_PCT_s,FTM_r,FTM_s,FTA_r,FTA_s,FT_PCT_r,FT_PCT_s,OREB_r,OREB_s,DREB_r,DREB_s,REB_r,REB_s,AST_r,AST_s,STL_r,STL_s,BLK_r,BLK_s,TOV_r,TOV_s,PF_r,PF_s,PTS_r,PTS_s
10,203937,Kyle Anderson,21.0,22.0,33,78,8,11,10.848484848484848,15.961538461538462,0.9393939393939394,1.7692307692307692,2.696969696969697,3.782051282051282,0.348,0.468,0.09090909090909091,0.15384615384615385,0.3333333333333333,0.47435897435897434,0.273,0.324,0.2727272727272727,0.7948717948717948,0.42424242424242425,1.064102564102564,0.643,0.747,0.15151515151515152,0.32051282051282054,2.0303030303030303,2.8076923076923075,2.1818181818181817,3.128205128205128,0.8484848484848485,1.5769230769230769,0.45454545454545453,0.7692307692307693,0.21212121212121213,0.3717948717948718,0.30303030303030304,0.7564102564102564,0.8484848484848485,1.2435897435897436,2.242424242424242,4.487179487179487
11,203507,Giannis Antetokounmpo,19.0,20.0,77,81,23,71,24.636363636363637,31.37037037037037,2.2467532467532467,4.728395061728395,5.428571428571429,9.62962962962963,0.414,0.491,0.5324675324675324,0.08641975308641975,1.5324675324675325,0.5432098765432098,0.347,0.159,1.7922077922077921,3.1728395061728394,2.6233766233766236,4.283950617283951,0.683,0.741,1.0129870129870129,1.2345679012345678,3.3896103896103895,5.45679012345679,4.402597402597403,6.691358024691358,1.948051948051948,2.5555555555555554,0.7792207792207793,0.9012345679012346,0.7922077922077922,1.0493827160493827,1.5844155844155845,2.1358024691358026,2.2467532467532467,3.1358024691358026,6.818181818181818,12.716049382716049
12,1630175,Cole Anthony,21.0,22.0,47,65,34,65,27.085106382978722,31.676923076923078,4.659574468085107,5.492307692307692,11.74468085106383,14.03076923076923,0.397,0.391,1.2340425531914894,2.0307692307692307,3.6595744680851063,6.015384615384615,0.337,0.338,2.3191489361702127,3.3230769230769233,2.7872340425531914,3.8923076923076922,0.832,0.854,0.8085106382978723,0.49230769230769234,3.893617021276596,4.861538461538461,4.702127659574468,5.3538461538461535,4.085106382978723,5.676923076923077,0.6382978723404256,0.7076923076923077,0.3829787234042553,0.26153846153846155,2.25531914893617,2.6153846153846154,2.0851063829787235,2.6307692307692307,12.872340425531915,16.338461538461537
13,1628384,OG Anunoby,20.0,21.0,74,67,62,6,20.013513513513512,20.17910447761194,2.2027027027027026,2.7313432835820897,4.675675675675675,6.029850746268656,0.471,0.453,0.9864864864864865,1.0,2.6621621621621623,3.014925373134328,0.371,0.332,0.527027027027027,0.5373134328358209,0.8378378378378378,0.9253731343283582,0.629,0.581,0.5945945945945946,0.8656716417910447,1.8918918918918919,2.074626865671642,2.4864864864864864,2.9402985074626864,0.7432432432432432,0.7014925373134329,0.7027027027027027,0.6865671641791045,0.1891891891891892,0.3283582089552239,0.6081081081081081,0.8208955223880597,1.7567567567567568,2.08955223880597,5.918918918918919,7.0
14,1630166,Deni Avdija,20.0,21.0,54,82,32,8,23.27777777777778,24.195121951219512,2.4074074074074074,3.048780487804878,5.777777777777778,7.060975609756097,0.417,0.432,0.9814814814814815,1.0,3.111111111111111,3.158536585365854,0.315,0.317,0.5370370370370371,1.2560975609756098,0.8333333333333334,1.6585365853658536,0.644,0.757,0.4074074074074074,0.6341463414634146,4.444444444444445,4.548780487804878,4.851851851851852,5.182926829268292,1.1666666666666667,2.0365853658536586,0.5925925925925926,0.7195121951219512,0.2777777777777778,0.5365853658536586,0.6111111111111112,1.0609756097560976,2.5925925925925926,2.317073170731707,6.333333333333333,8.353658536585366
15,1629028,Deandre Ayton,20.0,21.0,71,38,70,32,30.746478873239436,32.526315789473685,7.169014084507042,8.157894736842104,12.253521126760564,14.947368421052632,0.585,0.546,0.0,0.07894736842105263,0.056338028169014086,0.34210526315789475,0.0,0.231,1.9859154929577465,1.763157894736842,2.6619718309859155,2.3421052631578947,0.746,0.753,3.140845070422535,3.8684210526315788,7.126760563380282,7.605263157894737,10.267605633802816,11.473684210526315,1.7605633802816902,1.894736842105263,0.8591549295774648,0.6842105263157895,0.9436619718309859,1.5263157894736843,1.7746478873239437,2.1052631578947367,2.943661971830986,3.0789473684210527,16.323943661971832,18.157894736842106
16,1628963,Marvin Bagley III,20.0,21.0,62,13,4,6,25.29032258064516,25.692307692307693,5.741935483870968,6.0,11.387096774193548,12.846153846153847,0.504,0.467,0.4838709677419355,0.3076923076923077,1.5483870967741935,1.6923076923076923,0.313,0.182,2.9193548387096775,1.9230769230769231,4.225806451612903,2.3846153846153846,0.691,0.806,2.6129032258064515,2.230769230769231,4.983870967741935,5.230769230769231,7.596774193548387,7.461538461538462,1.0,0.7692307692307693,0.532258064516129,0.46153846153846156,0.9516129032258065,0.9230769230769231,1.5806451612903225,1.3846153846153846,1.935483870967742,3.3076923076923075,14.887096774193548,14.23076923076923
17,1631116,Patrick Baldwin Jr.,20.0,21.0,31,38,0,7,7.290322580645161,13.0,1.3870967741935485,1.5526315789473684,3.5161290322580645,4.078947368421052,0.394,0.381,1.032258064516129,0.8157894736842105,2.7096774193548385,2.5526315789473686,0.381,0.32,0.12903225806451613,0.5,0.1935483870967742,0.7368421052631579,0.667,0.679,0.03225806451612903,0.4473684210526316,1.2580645161290323,2.789473684210526,1.2903225806451613,3.236842105263158,0.3548387096774194,0.7631578947368421,0.1935483870967742,0.47368421052631576,0.12903225806451613,0.39473684210526316,0.3548387096774194,0.5,0.45161290322580644,1.4736842105263157,3.935483870967742,4.421052631578948
18,1630163,LaMelo Ball,19.0,20.0,51,75,31,75,28.80392156862745,32.29333333333334,5.745098039215686,7.173333333333333,13.176470588235293,16.72,0.436,0.429,1.803921568627451,2.933333333333333,5.117647058823529,7.533333333333333,0.352,0.389,2.450980392156863,2.8266666666666667,3.235294117647059,3.24,0.758,0.872,1.2352941176470589,1.44,4.686274509803922,5.24,5.921568627450981,6.68,6.137254901960785,7.613333333333333,1.588235294117647,1.5866666666666667,0.35294117647058826,0.4,2.843137254901961,3.2666666666666666,2.6666666666666665,3.16,15.745098039215685,20.106666666666666
19,1628366,Lonzo Ball,20.0,21.0,52,47,50,45,34.23076923076923,30.27659574468085,3.9038461538461537,3.9361702127659575,10.846153846153847,9.702127659574469,0.36,0.406,1.7307692307692308,1.5957446808510638,5.673076923076923,4.851063829787234,0.305,0.329,0.6153846153846154,0.425531914893617,1.3653846153846154,1.0212765957446808,0.451,0.417,1.3269230769230769,1.148936170212766,5.596153846153846,4.191489361702128,6.923076923076923,5.340425531914893,7.230769230769231,5.425531914893617,1.6923076923076923,1.4680851063829787,0.8269230769230769,0.40425531914893614,2.6153846153846154,2.1914893617021276,2.25,2.425531914893617,10.153846153846153,9.893617021276595
20,1628964,Mo Bamba,21.0,22.0,47,62,1,0,16.29787234042553,14.161290322580646,2.4893617021276597,2.129032258064516,5.170212765957447,4.612903225806452,0.481,0.462,0.44680851063829785,0.5967741935483871,1.4893617021276595,1.7258064516129032,0.3,0.346,0.7872340425531915,0.5,1.3404255319148937,0.7419354838709677,0.587,0.674,1.3617021276595744,1.6129032258064515,3.595744680851064,3.2580645161290325,4.957446808510638,4.870967741935484,0.8297872340425532,0.6774193548387096,0.2765957446808511,0.3709677419354839,1.3617021276595744,1.3870967741935485,0.9148936170212766,0.6774193548387096,2.1702127659574466,1.8709677419354838,6.212765957446808,5.354838709677419
